1763279295.528336,2025-11-16T13:18:15.528336,1082,24,restart_game_0,consent_page_0
1763279295.583254,2025-11-16T13:18:15.583254,795,38,restart_game_0,consent_page_0
1763279295.632394,2025-11-16T13:18:15.632394,970,606,restart_game_0,consent_page_0
1763279295.675077,2025-11-16T13:18:15.675077,935,540,restart_game_0,consent_page_0
1763279295.726954,2025-11-16T13:18:15.726953,417,952,consent_page_0,consent_page_0
1763279295.528336,2025-11-16T13:18:15.528336,1082,24,restart_game_0,consent_decision_0
1763279295.583254,2025-11-16T13:18:15.583254,795,38,restart_game_0,consent_decision_0
1763279295.632394,2025-11-16T13:18:15.632394,970,606,restart_game_0,consent_decision_0
1763279295.675077,2025-11-16T13:18:15.675077,935,540,restart_game_0,consent_decision_0
1763279295.726954,2025-11-16T13:18:15.726953,417,952,consent_page_0,consent_decision_0
1763279295.768267,2025-11-16T13:18:15.768267,380,949,consent_page_0,consent_decision_0
1763279295.799784,2025-11-16T13:18:15.799784,385,938,consent_page_0,consent_decision_0
1763279295.863783,2025-11-16T13:18:15.863782,474,820,consent_page_0,consent_decision_0
1763279295.895276,2025-11-16T13:18:15.895275,608,818,consent_page_0,consent_decision_0
1763279295.944052,2025-11-16T13:18:15.944051,481,843,consent_page_0,consent_decision_0
1763279296.005674,2025-11-16T13:18:16.005673,449,808,consent_page_0,consent_decision_0
1763279296.073415,2025-11-16T13:18:16.073414,798,790,consent_page_0,consent_decision_0
1763279296.134437,2025-11-16T13:18:16.134437,742,648,consent_page_0,consent_decision_0
1763279296.229105,2025-11-16T13:18:16.229105,795,388,consent_page_0,consent_decision_0
1763279296.307635,2025-11-16T13:18:16.307635,588,521,consent_page_0,consent_decision_0
1763279296.354748,2025-11-16T13:18:16.354748,439,532,consent_page_0,consent_decision_0
1763279296.402162,2025-11-16T13:18:16.402162,526,612,consent_page_0,consent_decision_0
1763279296.449863,2025-11-16T13:18:16.449862,1053,703,consent_page_0,consent_decision_0
1763279296.496615,2025-11-16T13:18:16.496615,1070,577,consent_page_0,consent_decision_0
1763279296.543803,2025-11-16T13:18:16.543802,1025,103,consent_page_0,consent_decision_0
1763279296.590490,2025-11-16T13:18:16.590489,1035,134,consent_page_0,consent_decision_0
1763279296.654440,2025-11-16T13:18:16.654440,1084,110,consent_page_0,consent_decision_0
1763279296.700850,2025-11-16T13:18:16.700850,1068,0,consent_page_0,consent_decision_0
1763279296.761915,2025-11-16T13:18:16.761914,1031,51,consent_page_0,consent_decision_0
1763279296.792358,2025-11-16T13:18:16.792358,1051,10,consent_page_0,consent_decision_0
1763279296.840127,2025-11-16T13:18:16.840127,1057,63,consent_page_0,consent_decision_0
1763279296.886574,2025-11-16T13:18:16.886574,946,0,consent_page_0,consent_decision_0
1763279296.932393,2025-11-16T13:18:16.932393,898,40,consent_page_0,consent_decision_0
1763279297.013233,2025-11-16T13:18:17.013232,644,0,consent_page_0,consent_decision_0
1763279297.075565,2025-11-16T13:18:17.075564,819,178,consent_page_0,consent_decision_0
1763279297.120727,2025-11-16T13:18:17.120726,621,100,consent_page_0,consent_decision_0
1763279297.168325,2025-11-16T13:18:17.168324,815,229,consent_page_0,consent_decision_0
1763279297.214666,2025-11-16T13:18:17.214665,486,267,consent_page_0,consent_decision_0
1763279297.259132,2025-11-16T13:18:17.259131,503,290,consent_page_0,consent_decision_0
1763279297.321953,2025-11-16T13:18:17.321953,506,263,consent_page_0,consent_decision_0
1763279297.384784,2025-11-16T13:18:17.384783,570,412,consent_page_0,consent_decision_0
1763279297.430119,2025-11-16T13:18:17.430118,503,341,consent_page_0,consent_decision_0
1763279297.477048,2025-11-16T13:18:17.477048,521,397,consent_page_0,consent_decision_0
1763279297.524087,2025-11-16T13:18:17.524086,440,269,consent_page_0,consent_decision_0
1763279297.570377,2025-11-16T13:18:17.570376,462,291,consent_page_0,consent_decision_0
1763279297.615928,2025-11-16T13:18:17.615928,441,290,consent_page_0,consent_decision_0
1763279297.662738,2025-11-16T13:18:17.662738,478,389,consent_page_0,consent_decision_0
