1763288793.765233,2025-11-16T15:56:33.765233,727,715,restart_game_0,consent_page_0
1763288793.934474,2025-11-16T15:56:33.934473,643,859,restart_game_0,consent_page_0
1763288793.981095,2025-11-16T15:56:33.981094,546,864,restart_game_0,consent_page_0
1763288793.765233,2025-11-16T15:56:33.765233,727,715,restart_game_0,consent_decision_0
1763288793.934474,2025-11-16T15:56:33.934473,643,859,restart_game_0,consent_decision_0
1763288793.981095,2025-11-16T15:56:33.981094,546,864,restart_game_0,consent_decision_0
1763288794.032524,2025-11-16T15:56:34.032524,554,860,consent_page_0,consent_decision_0
1763288794.092040,2025-11-16T15:56:34.092040,642,679,consent_page_0,consent_decision_0
1763288794.122055,2025-11-16T15:56:34.122055,475,642,consent_page_0,consent_decision_0
1763288794.184799,2025-11-16T15:56:34.184799,487,649,consent_page_0,consent_decision_0
1763288794.342741,2025-11-16T15:56:34.342741,480,655,consent_page_0,consent_decision_0
1763288794.389376,2025-11-16T15:56:34.389376,667,520,consent_page_0,consent_decision_0
1763288794.436772,2025-11-16T15:56:34.436771,690,559,consent_page_0,consent_decision_0
1763288794.499759,2025-11-16T15:56:34.499759,846,496,consent_page_0,consent_decision_0
1763288794.529337,2025-11-16T15:56:34.529337,896,326,consent_page_0,consent_decision_0
1763288794.577650,2025-11-16T15:56:34.577649,887,339,consent_page_0,consent_decision_0
1763288794.623771,2025-11-16T15:56:34.623771,872,352,consent_page_0,consent_decision_0
1763288794.671560,2025-11-16T15:56:34.671560,980,394,consent_page_0,consent_decision_0
1763288794.718663,2025-11-16T15:56:34.718662,1041,432,consent_page_0,consent_decision_0
1763288794.766333,2025-11-16T15:56:34.766332,989,236,consent_page_0,consent_decision_0
1763288794.851129,2025-11-16T15:56:34.851129,877,261,consent_page_0,consent_decision_0
1763288794.906233,2025-11-16T15:56:34.906232,867,271,consent_page_0,consent_decision_0
1763288794.952805,2025-11-16T15:56:34.952805,954,339,consent_page_0,consent_decision_0
1763288795.028602,2025-11-16T15:56:35.028601,1009,197,consent_page_0,consent_decision_0
1763288795.074644,2025-11-16T15:56:35.074644,1078,320,consent_page_0,consent_decision_0
1763288795.136036,2025-11-16T15:56:35.136036,803,77,consent_page_0,consent_decision_0
1763288795.178961,2025-11-16T15:56:35.178961,843,172,consent_page_0,consent_decision_0
1763288795.231445,2025-11-16T15:56:35.231444,793,196,consent_page_0,consent_decision_0
1763288795.279443,2025-11-16T15:56:35.279443,815,182,consent_page_0,consent_decision_0
1763288795.356947,2025-11-16T15:56:35.356947,875,133,consent_page_0,consent_decision_0
